"number","title","pageid","namespace","length","touched"
"14967","Vecchia_approximation","64322614","","10593","20210203015821"
"14968","Gaussian_process_approximations","64322620","","12509","20210206092453"
"14969","Joscha_Bach","64328664","","8768","20210224053324"
"14970","Sven_Pagel","64328922","","4705","20200810122249"
"14971","Misaligned_goals_in_artificial_intelligence","64335737","","31186","20210206194551"
"14972","Joey_Fanfarelli","64342559","","5342","20201124215408"
"14973","Aerial_base_station","64345803","","21176","20210104225041"
"14974","ISocket","64350777","","4322","20200808231521"
"14975","William_H._Robinson","64351043","","8749","20210108093101"
"14976","Honeywell_JetWave","64359579","","5657","20210305201759"
"14977","Forrest_N._Iandola","64384781","","2615","20201213055203"
"14978","LGA_1700","64393601","","1582","20210301151942"
"14979","DeepSpeed","64396232","","3871","20210304194609"
"14980","MsQuic","64398175","","3170","20210302133009"
"14981","Meteor_Lake_(microprocessor)","64407181","","4183","20210213232925"
"14982","Large_width_limits_of_neural_networks","64415394","","8524","20201220232843"
"14983","PKCS_7","64431194","","2987","20210225183119"
"14984","80_Million_Tiny_Images","64439717","","3018","20201220133937"
"14985","EncroChat","64442911","","31489","20201224172406"
"14986","Fréchet_inception_distance","64450754","","4075","20210223201806"
"14987","Ioannis_Kontoyiannis","64450824","","4779","20201126214639"
"14988","Video_imprint_(computer_vision)","64459170","","2822","20210114210713"
"14989","Character_computing","64478770","","12427","20201012144102"
"14990","Ingrid_Verbauwhede","64481592","","6192","20210125091320"
"14991","Linear-quadratic_regulator_rapidly-exploring_random_tree","64483868","","5691","20210120101438"
"14992","Visvalingam–Whyatt_algorithm","64489162","","3729","20210303123530"
"14993","Jing-Pha_Tsai","64491565","","3824","20201126065519"
"14994","Electronic_voting_in_the_United_States","64499620","","90305","20210210012417"
"14995","Berlekamp_switching_game","64510569","","14012","20210203015626"
"14996","List_of_keyboard_switches","64520640","","17272","20210304183336"
"14997","Privacy_concerns_of_Facebook","64534250","","90680","20210213191304"
"14998","DataSpii","64534921","","4671","20201229154214"
"14999","Linktree","64537330","","12767","20210202154737"
"15000","Institute_of_Computer_Engineers_of_the_Philippines","64538017","","5093","20210105072343"
"15001","Knowledge_engine","64547372","","3314","20200831144353"
"15002","Mark_and_space","64547529","","1698","20200930040032"
"15003","2020_Twitter_bitcoin_scam","64560456","","49918","20210127003245"
"15004","Latin_American_and_Caribbean_Health_Sciences_Literature","64575822","","3142","20200905052349"
"15005","Whitewater_Interactive_System_Development_with_Object_Models","64581680","","5550","20210114205658"
"15006","Sivaguru_S._Sritharan","64587441","","7912","20201129003418"
"15007","Q-Bus_card_list","64587544","","17872","20201016224100"
"15008","Strejc_method","64608308","","1704","20201014234306"
"15009","2.5D_integrated_circuit","64611466","","5159","20210222231405"
"15010","GDevelop","64614811","","17141","20210211222538"
"15011","Human_City_Interaction","64642723","","2776","20201116232806"
"15012","Antonella_Ferrara","64647380","","3408","20210103054215"
"15013","Binary_Ninja","64647989","","7873","20201105161942"
"15014","Manik_Varma_(computer_scientist)","64648420","","6493","20210228190104"
"15015","Character_Creator","64648482","","1083","20210210014002"
"15016","Alex_Krizhevsky","64648780","","1621","20210307142643"
"15017","Jing_Sun","64655502","","3410","20201007025155"
"15018","ICT_Express","64662060","","2542","20201214173021"
"15019","Singapore_FinTech_Festival","64669252","","29781","20210219174145"
"15020","Workplace_impact_of_artificial_intelligence","64681740","","23602","20210305183239"
"15021","Yihan_Sun","64682075","","4068","20210114214924"
"15022","Dorothée_Normand-Cyrot","64683244","","2542","20201213003501"
"15023","HD-PLC","64685357","","7429","20210210195430"
"15024","Ethics_of_uncertain_sentience","64688191","","10653","20210219223338"
"15025","Anna_Stefanopoulou","64689113","","6321","20210102230428"
"15026","Yangtze_Memory_Technologies","64690995","","6295","20210118200019"
"15027","GPT-3","64695824","","20554","20210304172529"
"15028","List_of_SysML_tools","64731118","","10618","20210301052846"
"15029","Quarkus","64767574","","2270","20210304140722"
"15030","Microparallelism","64768223","","528","20210126091500"
"15031","Neural_Network_Intelligence","64780771","","3421","20201226021922"
"15032","Martine_Labbé","64781385","","3198","20200808123332"
"15033","ELMo","64781650","","1386","20210105231404"
"15034","LetsOTT","64784001","","3431","20201220145658"
"15035","LightGBM","64785522","","7236","20210124001314"
"15036","Huawei_AppGallery","64786644","","7210","20210302123042"
"15037","Elena_Fernández","64788459","","3799","20201116001250"
"15038","List_of_game_controllers","64789749","","28577","20210224072346"
"15039","Morse_Micro","64790461","","9851","20210120043943"
"15040","Kristina_Höök","64796824","","2972","20201231035306"
"15041","Project_Sauron","64800384","","1934","20200810185220"
"15042","Marie-Francine_Moens","64807068","","2675","20210221161748"
"15043","Citrix_Virtual_Desktops","64808167","","7545","20210302212810"
"15044","Diana_Maynard","64832135","","2994","20200811234357"
"15045","Sandra_Mitchell_Hedetniemi","64949119","","3159","20210215045458"
"15046","Deep_Medhi","64987194","","4720","20201228114921"
"15047","Zero-overhead_looping","64991197","","6560","20210207080552"
"15048","Brooklyn_Bridge_(software)","65008732","","3054","20201121171845"
"15049","DARPA_AlphaDogfight","65029931","","1224","20201103194625"
"15050","Computational_tools_for_artificial_intelligence","65031309","","54579","20201226015859"
"15051","Ciscogate","65036403","","11057","20210213163856"
"15052","C4_model","65043467","","5305","20210210152018"
"15053","Criticism_of_Instagram","65045875","","196","20201225224241"
"15054","Bolt_High-Speed_CineBot","65063976","","934","20200926233038"
"15055","DABUS","65079825","","4380","20200923182823"
"15056","Carbon_Copy_(software)","65085146","","4353","20201017200431"
"15057","AC_00-69","65092839","","3058","20201117154016"
"15058","Checkmarx","65189601","","8823","20201206052413"
"15059","Catherine_Pelachaud","65189750","","2595","20200903084334"
"15060","Hewlett-Packard_Nanoprocessor","65198009","","2460","20201115201321"
"15061","List_of_MediaTek_processors","65223929","","74920","20210302172233"
"15062","Istituto_Italiano_per_l'Intelligenza_Artificiale","65224375","","2781","20210216175435"
"15063","The_Social_Dilemma","65267036","","32874","20210306091123"
"15064","Rectangle_packing","65267385","","6243","20210205214752"
"15065","Silq","65276297","","2501","20210228181810"
"15066","Raymond_J._Mooney","65327084","","2678","20200929103301"
"15067","Shoploop","65361754","","1958","20201112133343"
"15068","Urmila_Mahadev","65365972","","3452","20201224031051"
"15069","Monique_Chyba","65374549","","4390","20201125083306"
"15070","Henry_A._Wallace_Police_Crime_Public_Database","65375544","","2188","20201209040838"
"15071","Huang's_law","65380994","","8516","20201226144616"
"15072","Quantum_artificial_life","65382329","","13054","20210204052956"
"15073","PolyAnalyst","65383730","","11574","20210228165912"
"15074","Mihaela_van_der_Schaar","65391185","","8103","20210210215637"
"15075","Gabriela_Ochoa","65391770","","6952","20201022162833"
"15076","Cryptomenysis_Patefacta","65395685","","1539","20200929194703"
"15077","Kryptographik","65396041","","1540","20201019234142"
"15078","AAAI_Squirrel_AI_Award","65403634","","2620","20210129143125"
"15079","Gérard_Le_Lann","65407219","","2226","20210306010843"
"15080","DOPE_(Dartmouth_Oversimplified_Programming_Experiment)","65434331","","4945","20201005201434"
"15081","Ablation_(artificial_intelligence)","65434605","","2355","20201005002612"
"15082","Pokémon_GO_Battle_League","65455643","","27797","20210212100322"
"15083","FOR_TRANSIT","65456727","","2964","20201226233127"
"15084","Static_Context_Header_Compression","65457925","","7676","20210124235159"
"15085","Yejin_Choi","65472331","","7336","20210221160904"
"15086","MACD_operations","65472459","","897","20210217091644"
"15087","KCipher-2","65477476","","1618","20201002210734"
"15088","Hagit_Hel-Or","65489783","","1923","20201015201912"
"15089","Yanxi_Liu","65489784","","3103","20210126135432"
"15090","Christel_Baier","65497934","","3316","20201006075721"
"15091","Santanu_Bhattacharya_(data_scientist)","65499427","","11649","20210215120406"
"15092","Shackle_code","65519705","","1703","20201101102731"
"15093","Deflect.ca","65523696","","4405","20210215004347"
"15094","List_of_Samsung_systems_on_a_chip","65526349","","8295","20201226204632"
"15095","Graeme_Ackland","65527104","","1109","20201112145255"
"15096","BCJ_(algorithm)","65534824","","1329","20201028192054"
"15097","NordPass","65561102","","10139","20210305120104"
"15098","Edda_Sveinsdottir","65580915","","4035","20201126060955"
"15099","Gracemont_(microarchitecture)","65588550","","3033","20201221132240"
"15100","Comparison_of_open-source_mobile_phones","65603732","","10365","20210306101353"
"15101","International_Clinical_Trials_Registry_Platform","65605929","","3139","20201018093421"
"15102","CID-201","65633625","","3825","20201022120703"
"15103","Bendix_Electrojector","65639409","","6699","20201022092423"
"15104","Karen_Rudie","65662229","","2778","20201219121741"
"15105","Nicole_Forsgren","65677013","","2814","20201202045107"
"15106","Maria_Cristina_Villalobos","65714559","","4730","20210219070944"
"15107","Evolveo","65717922","","2641","20201218002733"
"15108","Linda_Bushnell","65722833","","3294","20210213140027"
"15109","Marie_André_Destarac","65738713","","12572","20210304044735"
"15110","Maggie_Cheng","65762231","","3451","20210204005855"
"15111","Mihaela_Cardei","65762349","","2031","20201105213158"
"15112","History_of_Delphi_(software)","65768652","","32322","20210202071826"
"15113","SONiC_(operating_system)","65781810","","7004","20210215233452"
"15114","Fully_Automatic_Installation","65785668","","1172","20210119150326"
"15115","Call_setup","65790632","","4600","20210127121233"
"15116","Hancock_(programming_language)","65801060","","28083","20210215024120"
"15117","List_of_spyware_programs","65804611","","16297","20201110133846"
"15118","Black-box_obfuscation","65807245","","1766","20201111150208"
"15119","Cyberbiosecurity","65822031","","7248","20210223092126"
"15120","Fatmah_Baothman","65842967","","7368","20210118184620"
"15121","Project_Verona","65846629","","4213","20201210220401"
"15122","Electronic_Commerce_Modeling_Language","65856419","","8928","20210223130333"
"15123","Shift72","65897260","","1814","20210209185139"
"15124","Hexagonal_Efficient_Coordinate_System","65921358","","12388","20210303220006"
"15125","Tomás_Lozano-Pérez","65926501","","1227","20201124211901"
"15126","Dawn_Tilbury","65931176","","9119","20210126163159"
"15127","Playgrounds_(Xcode_feature)","65933475","","4557","20201125074922"
"15128","Maria_Domenica_Di_Benedetto","65939595","","4169","20201125234325"
"15129","Richard_Sproat","65968409","","3721","20210114211701"
"15130","Pythia_(machine_learning)","65978769","","2964","20210221135300"
"15131","Manzil_(company)","65981283","","8469","20210222151637"
"15132","Attention_(machine_learning)","66001552","","8166","20210227045047"
"15133","VisBug","66012394","","2137","20201230203749"
"15134","Coded_Bias","66016527","","6218","20210224172509"
"15135","Artificial_intelligence_in_hiring","66026469","","17723","20210301114035"
"15136","Refraction_networking","66026700","","4932","20201210185737"
"15137","GPT-2","66045029","","74848","20210305143754"
"15138","Algorithmic_Justice_League","66072656","","8132","20210208144628"
"15139","Hanna_Wallach","66087830","","8838","20210221152229"
"15140","Maria_Pia_Fanti","66097812","","2917","20201214010742"
"15141","Adrozek_(malware)","66098416","","5796","20210218105239"
"15142","League_of_entropy","66105573","","2526","20210111222324"
"15143","LattePanda","66110240","","3554","20210131001938"
"15144","Kirsten_Morris","66115813","","4644","20201217091907"
"15145","Jetty_Kleijn","66122728","","1618","20210210232126"
"15146","Maria_Prandini","66124572","","2144","20201216234624"
"15147","COM-HPC","66139551","","5274","20210127155000"
"15148","Security_and_Privacy_in_Computer_Systems","66142545","","7726","20210304211931"
"15149","Jiuzhang_(quantum_computer)","66143346","","1967","20210305163406"
"15150","Ware_report","66145667","","6364","20210119220255"
"15151","Sheypoor_(software)","66146322","","5453","20210111202721"
"15152","Equalized_odds","66205491","","2145","20201228022656"
"15153","Adji_Bousso_Dieng","66215003","","14484","20210115213745"
"15154","Address_family_identifier","66234970","","1318","20210201215521"
"15155","Arctic_Wolf_Networks","66249878","","4903","20210304121709"
"15156","Fuzzy_finder","66275084","","1388","20210211043337"
"15157","Sourcetrail","66279348","","4264","20210301084638"
"15158","Dusting_attack","66284530","","386","20210127011358"
